#{"t_start": 1769416081.1985152, "env_id": "CustomHopper-source-v0"}
r,l,t
182.898556,94,44.046851
67.551401,43,44.097186
311.019335,131,44.252469
131.59405,71,44.335913
277.582589,118,45.38561
319.168856,139,45.546128
328.853565,134,45.700841
291.266753,124,45.845046
283.240121,123,45.986105
292.36244,114,46.118303
130.668152,69,46.198242
306.895822,128,46.347532
324.73119,136,46.503799
339.784342,131,46.654586
339.80799,132,46.806588
299.250684,127,46.953071
183.660309,91,47.057524
310.438484,134,47.211877
309.851986,131,47.363349
289.293683,116,47.497163
325.915806,130,48.452425
309.641912,131,48.606512
317.862108,128,48.758176
294.057625,121,48.899766
332.773391,129,49.050914
343.453602,131,49.206489
253.99766,106,49.332544
251.359214,105,49.4562
295.234544,121,49.598654
346.793798,133,49.754874
347.774446,126,49.90365
354.644246,131,50.057897
301.179811,128,50.208725
210.417222,103,50.329643
261.179771,110,50.459268
307.652166,127,50.609982
279.507326,114,50.744043
365.671354,144,51.734514
268.338086,115,51.870202
344.72656,135,52.028952
311.746324,120,52.17067
365.148749,131,52.32544
346.06935,133,52.483034
342.904681,142,52.650025
315.467656,124,52.795177
301.92306,124,52.944141
316.209149,126,53.091316
292.429284,120,53.233148
258.040012,113,53.366372
193.359949,91,53.473475
323.431174,127,53.624651
361.195185,139,53.78835
174.145243,86,53.889517
297.669993,135,54.048474
272.355501,111,55.006699
340.330501,131,55.162361
310.410539,126,55.31167
315.829043,124,55.457834
323.872704,135,55.616231
331.248555,125,55.763493
205.875037,93,55.87371
355.775959,135,56.034758
354.430626,135,56.193942
339.803601,128,56.344185
342.731221,134,56.502346
314.128327,127,56.652759
377.922865,143,56.820339
387.370933,155,57.002765
350.979829,124,57.149939
327.74925,138,57.312742
339.527119,128,58.252992
359.322852,134,58.409587
340.327132,136,58.566482
299.063222,129,58.715127
155.655888,82,58.808892
361.922016,136,58.967561
327.866522,133,59.122566
346.010666,138,59.285196
324.636021,129,59.438065
347.559058,138,59.601274
420.081899,165,59.794993
341.121391,137,59.957519
357.348826,143,60.126953
357.128185,135,60.287391
303.210574,129,60.439188
184.644481,86,61.356025
331.606748,125,61.504349
306.819315,137,61.665464
369.206783,134,61.823357
338.489366,144,61.994723
323.437296,131,62.14895
310.35525,124,62.29504
307.90826,127,62.444035
307.908101,123,62.590155
343.511736,133,62.747758
417.597625,164,62.941538
192.481975,87,63.044495
292.855097,125,63.193155
317.284955,133,63.349142
311.553697,121,63.491977
357.508691,144,63.661699
378.184249,142,64.65607
347.830415,128,64.807852
356.316314,133,64.966501
361.137653,142,65.133018
339.794612,138,65.296197
324.65027,136,65.45551
351.359879,136,65.61588
367.496935,140,65.779861
353.729051,137,65.940399
164.793829,85,66.042331
378.416044,140,66.208267
347.152857,134,66.365438
356.102956,144,66.534664
369.938038,141,66.699501
358.336298,135,66.860406
335.935822,126,67.824449
391.491172,143,67.993378
244.064565,106,68.11795
330.431971,135,68.277639
357.599317,134,68.434452
373.659766,135,68.594133
346.76193,129,68.744798
332.053897,130,68.897286
337.810991,137,69.058186
349.260099,127,69.209846
351.197868,130,69.362338
359.881745,142,69.527845
365.642107,144,69.696173
337.493216,127,69.846429
318.601126,131,70.00006
221.851195,92,70.108668
394.47851,154,71.088456
366.770238,136,71.248473
358.534141,140,71.412616
343.482938,131,71.56684
129.101728,67,71.645228
361.763299,143,71.81332
330.079786,123,71.956559
172.200711,88,72.059339
325.2662,134,72.218494
381.363812,145,72.387347
215.002278,95,72.499136
357.199288,140,72.664126
360.361008,138,72.827584
338.290796,136,72.986545
311.577873,123,73.131173
362.680371,147,73.304844
312.20392,127,74.26073
358.038152,135,74.419763
346.96391,132,74.576522
372.712358,149,74.75086
321.520964,133,74.907298
567.571155,194,75.135296
340.274311,132,75.291427
335.842544,131,75.445001
377.37262,136,75.60441
383.169365,143,75.773226
344.626136,140,75.937422
240.765451,100,76.054979
359.760608,134,76.213775
385.038257,150,76.390993
391.422788,140,76.555116
266.753429,111,77.476517
510.88518,184,77.68945
419.251826,153,77.865887
611.191333,202,78.098048
302.624123,128,78.249933
544.693681,190,78.472505
365.291816,136,78.631534
349.109906,134,78.790764
390.897732,147,78.963862
372.202322,143,79.132292
334.738493,127,79.282485
370.439901,137,79.445312
367.091391,136,79.605016
326.026412,133,79.761606
309.437113,130,80.742231
159.766538,74,80.829057
365.305259,138,80.991992
378.666923,134,81.151504
583.237059,204,81.392731
543.35115,197,81.624442
329.312548,135,81.78465
319.895294,125,81.932774
361.443035,130,82.086514
367.188081,139,82.250463
298.733653,123,82.396036
566.368097,188,82.616349
362.166876,131,82.770105
416.824288,147,82.944999
540.004832,182,83.950281
601.200127,205,84.189931
400.628252,145,84.36049
571.104325,194,84.58863
387.731658,137,84.750553
371.930805,134,84.907782
362.177486,134,85.064754
359.504263,128,85.216675
274.655264,111,85.34862
335.554889,136,85.507863
608.704148,208,85.75161
603.196922,202,85.990057
354.897861,128,86.140311
146.812869,71,86.224589
430.860385,155,87.221835
367.045845,141,87.386642
425.217198,147,87.558674
398.532707,144,87.728665
623.980578,212,87.977154
282.620192,115,88.112093
271.711501,121,88.255018
567.890269,202,88.493318
247.989425,110,88.622291
381.856537,141,88.787859
361.252301,130,88.942081
453.907939,155,89.12363
395.441818,145,89.299064
361.500605,134,89.457206
585.172399,211,90.504381
319.320587,122,90.647056
267.052465,117,90.78553
607.704232,199,91.01932
398.844749,145,91.194555
620.597935,199,91.426587
348.386896,133,91.580203
343.22847,121,91.720819
302.681125,128,91.868792
484.578486,171,92.065884
252.771028,110,92.194702
380.595996,140,92.35903
393.940312,142,92.526774
305.724292,129,92.677791
819.615061,267,93.800917
548.359961,185,94.01857
675.743252,226,94.284853
370.705971,137,94.44692
422.161857,146,94.618416
555.589268,209,94.862821
415.78184,148,95.03873
373.63098,136,95.200901
702.330287,233,95.474274
358.86426,129,95.62793
407.799323,156,95.810835
608.049108,201,96.868186
415.871227,150,97.042941
487.665203,173,97.24605
348.58077,132,97.401671
444.281871,152,97.579925
662.051407,216,97.834041
611.367322,199,98.06873
532.302247,192,98.294569
550.795821,193,98.522225
303.749937,132,98.677629
757.362117,272,98.997714
662.120508,212,100.038625
573.500687,190,100.260506
613.8163,202,100.498119
613.06288,208,100.741984
291.677963,126,100.890085
723.896569,234,101.166027
617.796462,211,101.413433
601.889096,195,101.644439
587.194901,197,101.875642
185.346523,86,101.976226
640.643671,217,102.232867
351.829436,137,103.199886
296.47185,131,103.356246
306.673007,122,103.499475
613.80375,206,103.740385
634.455679,206,103.985208
393.810057,146,104.15658
274.840855,111,104.28823
381.868139,142,104.454564
382.997279,139,104.618937
488.819035,167,104.816069
189.226788,90,104.929887
589.899461,196,105.163614
615.669433,201,105.40288
568.950904,191,106.427245
566.675927,188,106.643664
610.226072,195,106.868105
583.504322,203,107.10319
608.012744,194,107.32764
579.078881,201,107.560631
551.396621,191,107.780978
622.343995,195,108.005499
837.730882,265,108.315363
559.813416,183,108.528631
880.889447,276,109.656524
587.674259,198,109.888473
625.793093,209,110.134791
335.341247,133,110.291283
235.811573,100,110.408719
225.568554,98,110.525412
624.968075,209,110.768267
572.532681,186,110.986639
384.107729,132,111.143519
646.061936,217,111.399113
590.669964,189,111.620646
638.115031,207,111.86566
631.32036,196,112.913118
621.593775,198,113.147234
657.68599,221,113.408082
625.206284,209,113.653542
388.713477,139,113.815683
632.847681,202,114.052682
593.424875,195,114.283614
581.724289,194,114.51174
336.615006,132,114.666309
598.845476,194,114.895319
608.783943,182,115.109213
566.567884,204,116.14307
267.663342,110,116.271686
566.710743,185,116.488778
551.381166,209,116.734977
336.266703,136,116.894263
155.683903,79,116.98713
307.527856,129,117.139087
601.757201,204,117.3796
638.382301,205,117.619839
628.124946,205,117.861071
601.884098,192,118.086119
349.43384,138,118.248429
577.811741,189,119.268575
643.033625,211,119.519027
425.163588,146,119.690532
124.58481,66,119.768435
651.008499,213,120.020864
629.887201,211,120.270724
652.18463,209,120.516814
646.180095,205,120.758121
314.450091,133,120.915068
234.811814,100,121.033319
800.452959,251,121.330694
509.651079,160,121.518582
594.350918,192,122.538769
870.944573,264,122.842489
797.305086,259,123.142409
104.067424,56,123.207368
611.553771,202,123.440898
584.704021,209,123.685378
309.069805,117,123.824349
668.561216,232,124.096031
840.479987,263,124.406874
732.944311,245,124.69389
834.949848,266,125.814566
900.072072,286,126.153357
530.94672,174,126.355692
584.447265,203,126.588863
848.218001,265,126.894782
486.550822,166,127.08575
295.030745,130,127.237334
543.957381,183,127.449373
661.19282,212,127.694373
564.229037,184,127.910463
573.178032,188,128.957452
335.618357,125,129.104845
514.937218,168,129.303654
394.220676,154,129.48558
614.966118,199,129.720064
865.407393,284,130.054312
835.270199,253,130.352679
767.776586,234,130.626253
806.764448,258,130.929504
635.169466,191,131.15434
1107.368375,346,132.36859
717.491707,249,132.660932
591.267299,206,132.904097
608.776212,210,133.151063
879.613836,272,133.471295
1192.625671,395,133.936492
1144.444229,378,134.380667
656.425701,210,135.454794
820.780674,254,135.753925
607.086925,203,135.993871
803.581376,254,136.29574
628.666326,199,136.531315
815.734369,267,136.845814
651.829912,212,137.096001
564.546965,184,137.313471
977.117372,297,137.663399
428.786963,157,138.673506
595.530233,203,138.91271
587.525597,208,139.15637
829.564707,246,139.448061
622.879147,206,139.689443
871.570929,264,140.000421
638.595764,209,140.24648
415.437552,153,140.426647
863.588965,266,140.739812
638.571865,209,141.812813
623.360736,191,142.037382
620.44021,216,142.292254
661.49084,218,142.548173
788.333163,253,142.844815
818.338083,237,143.123399
270.100123,120,143.2647
791.88874,245,143.55216
561.240475,204,143.787304
802.904717,280,144.10806
830.455305,268,145.212976
754.361471,235,145.482978
635.272574,207,145.720613
864.15343,274,146.034924
671.119586,219,146.288812
311.589017,137,146.449384
1037.018172,316,146.817081
816.00121,250,147.108901
536.591876,187,148.132121
797.173742,244,148.418559
600.743758,208,148.661229
963.206094,291,149.000455
738.029933,222,149.260417
763.933515,241,149.5427
744.929298,228,149.808383
1016.655273,372,150.245222
1065.571984,319,151.415485
1171.714653,381,151.86025
256.474784,105,151.984324
785.366748,236,152.260027
222.664646,100,152.377734
740.687226,240,152.657594
868.059127,253,152.95321
687.384681,219,153.210765
769.687662,223,153.470662
247.235255,108,153.597021
635.785011,216,154.654104
598.044845,195,154.881183
751.587752,221,155.139288
625.569083,188,155.360543
701.112938,206,155.60081
681.968589,208,155.843041
748.787521,235,156.118566
794.698597,258,156.420029
596.257791,182,156.63271
791.074203,254,157.722235
792.924867,247,158.006275
835.332367,265,158.310314
866.133002,260,158.608233
633.991814,191,158.826978
799.515956,260,159.125883
737.317214,246,159.408984
656.726732,206,159.643677
594.625156,189,159.860727
1112.089373,337,161.077763
773.142749,241,161.360951
742.65469,233,161.63382
1012.720554,305,161.990872
650.536251,214,162.243366
618.76386,198,162.475155
619.564028,191,162.698254
554.714962,186,162.916443
259.55403,108,163.043596
687.200857,216,164.104105
768.478924,235,164.382148
765.646295,237,164.659361
765.242586,244,164.955393
610.093432,194,165.181408
738.372397,216,165.430239
702.595218,214,165.676096
911.674317,276,165.998261
845.545448,254,166.295032
639.414493,197,167.317894
679.154489,217,167.566468
785.649995,251,167.854664
765.818217,259,168.152269
720.62815,231,168.423412
1143.043526,404,168.896493
813.05278,242,169.182711
1026.230453,317,169.552186
765.5076,248,170.641038
840.75841,279,170.961746
755.74382,225,171.222728
645.850392,196,171.45186
583.968738,190,171.673747
950.957931,296,172.019006
847.325087,267,172.332177
580.218617,175,172.537099
620.934014,202,172.772713
650.950278,223,173.825485
801.113736,250,174.115051
960.489048,321,174.492271
805.290083,249,174.783844
675.214595,199,175.017436
133.201995,69,175.098662
741.266069,227,175.365627
1208.764465,405,175.840426
554.80765,189,176.88785
702.321185,214,177.13609
894.047177,265,177.441255
683.123715,213,177.686682
791.822067,263,177.992038
104.960741,57,178.057781
978.444021,296,178.401616
748.204534,247,178.694277
811.353144,252,178.993903
844.440354,267,180.107576
759.96341,254,180.410244
1022.51445,359,180.837463
1282.044776,401,181.314435
634.848135,199,181.551185
837.056075,261,181.860624
1424.986516,454,182.401379
797.022346,247,183.493111
774.261251,260,183.803271
810.767777,242,184.090185
731.285654,235,184.371795
822.441432,245,184.661576
758.912812,238,184.944709
649.920302,204,185.187971
258.456802,109,185.318326
609.505222,194,185.550935
1239.837384,388,186.819419
1349.954414,500,187.415956
1320.151952,477,187.983565
1097.31707,361,188.413753
867.128509,252,188.714976
666.632499,205,188.95822
685.316214,212,190.040787
1016.090987,323,190.427297
805.90255,247,190.719597
777.971988,236,190.99948
1558.660878,500,191.576654
489.649446,156,191.757893
857.342978,259,192.054666
849.913723,251,193.134914
615.210243,195,193.361648
307.876445,119,193.499736
104.015949,56,193.564586
743.065445,220,193.817578
675.456184,210,194.061127
866.058673,264,194.367208
788.831166,233,194.634033
240.173662,105,194.755446
252.408835,104,194.875876
921.652974,276,195.192466
883.260705,266,196.288128
866.946921,270,196.599884
822.227553,245,196.881095
793.756149,264,197.183807
657.583199,207,197.422259
870.655294,264,197.725829
621.016827,192,197.946198
890.354201,274,198.262017
716.267151,221,199.302387
921.9574,278,199.621615
821.982674,264,199.926028
900.310406,274,200.250809
1427.27646,500,200.844808
1021.349606,307,201.210353
706.306186,215,201.46643
834.964568,253,202.550993
801.037768,258,202.848447
960.470125,291,203.184999
161.184442,77,203.278069
771.258102,235,203.558776
253.15175,110,203.689458
607.247567,200,203.926356
726.289929,221,204.190842
1078.828819,326,204.580424
781.541435,245,204.873464
809.178101,251,205.981299
1202.955626,377,206.429909
815.773113,266,206.747983
149.171191,77,206.840246
1159.827636,348,207.245415
876.389155,265,207.55038
273.617618,116,207.684445
708.709312,221,207.940035
804.959753,237,209.018413
663.186303,214,209.273247
1104.801051,346,209.684761
747.935799,223,209.948939
1236.910812,382,210.401381
840.607109,251,210.698594
803.662903,249,210.992821
1042.896994,310,212.148049
613.782417,210,212.390847
1286.540128,397,212.848313
776.592719,251,213.139248
866.118903,270,213.459406
1544.155253,471,214.009534
1054.506804,331,214.390191
660.880628,200,215.40842
811.430463,288,215.746636
1343.397201,431,216.253683
754.062068,224,216.517074
1402.678096,447,217.044357
638.774245,198,217.278593
1367.15748,500,218.671628
905.880473,297,219.022998
827.896833,241,219.311675
1008.981287,311,219.68061
1310.008902,419,220.177288
1231.093821,399,220.648606
1466.130593,500,222.054049
789.153328,241,222.337984
655.074815,215,222.592583
746.165016,225,222.857179
623.244325,196,223.087706
781.870352,222,223.349328
1477.370394,487,223.921347
1004.363107,334,225.117342
802.780922,236,225.391598
1421.202187,472,225.946846
576.909838,213,226.200904
680.751632,278,226.534306
1474.747395,500,227.129455
888.544155,276,228.247472
508.332426,197,228.477188
1444.856222,500,229.055921
1249.01824,391,229.50843
1493.114882,500,230.092264
1206.415716,387,230.542706
1189.189519,363,231.773437
1470.327005,442,232.284073
1087.66693,356,232.695382
923.889044,286,233.026446
1515.352733,477,233.590456
848.229765,270,234.71516
845.5955,262,235.017502
1253.450166,378,235.45432
887.414847,272,235.767381
771.236221,223,236.025142
911.499763,270,236.335215
1431.718259,500,236.914629
867.158601,254,238.005921
631.241703,196,238.232886
613.003493,187,238.449741
633.230366,194,238.673461
542.563596,166,238.865088
962.948626,294,239.205195
928.377938,277,239.525944
1106.955608,341,239.918063
1344.971532,500,241.286288
827.338003,252,241.57772
541.117819,175,241.779831
563.429048,174,241.981142
589.327824,201,242.213408
788.288742,241,242.492299
775.226124,229,242.757331
618.532466,187,242.97329
839.453977,246,243.257364
862.141289,259,244.351698
1084.675449,355,244.76141
833.72421,243,245.041258
1667.456873,500,245.618208
748.349517,238,245.892881
1648.619583,498,247.256485
859.649558,250,247.54605
1159.381572,344,247.942931
885.321041,265,248.25122
607.908848,193,248.474956
676.141308,217,248.726051
830.285047,261,249.026338
725.089425,219,249.27937
